Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
325,"Looking round, he beheld hnge mill-stones, enormous water-wheels, boilers of steam-engines, iron vatse, eylinders, cranes, iron pumps of the strangest fashion, a gigantie pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old birdcsges, old plates of iron, old pnlleys, ropes, and rusty chains, hnddled and heaped together in the most fantsstie disorder.","Looking round, he beheld huge mill-stones, enormous water-wheels, boilers of steam-engines, iron vats, cylinders, cranes, iron pumps of the strangest fashion, a gigantic pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old bird-cages, old plates of iron, old pulleys, ropes, and rusty chains, huddled and heaped together in the most fantastic disorder.","Looking round, he beheld huge mill-stones, enormous water-wheels, boilers of steam-engines, iron vats, cylinders, cranes, iron pumps of the strangest fashion, a gigantic pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old birdcages, old plates of iron, old pulleys, ropes, and rusty chains, huddled and heaped together in the most fantastic disorder.","Looking round, he beheld huge mill-stones, enormous water-wheels, boilers of steam-engines, iron vats, cylinders, cranes, iron pumps of the strangest fashion, a gigantic pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old birdcages, old plates of iron, old pulleys, ropes, and rusty chains, huddled and heaped together in the most fantastic disorder.",0.0024630541871921183,0.0024630541871921183,0.0
326,"It reminds you of the elixir you once quffed-eh 7'"" tA trnce to tlis raillery I' cried Anricl, angrily.",“It reminds you of the elixir you once quaffed—eh?” “A truce to this raillery!” cried Auriol angrily.,"It reminds you of the elixir you once quffed-eh 7'"" tA dance to tlis raillery I' cried Anricl, angrily.",It reminds you of the elixir you once quaffed—eh?” “A dance to this raillery I’ cried Auriol angrily.,0.1782178217821782,0.06930693069306931,61.11111111111111
327,"You shall bny it from me, if you plense.'' At what price?'' asked Auriol, bitterly.","You shall buy it from me, if you please.” “At what price?” asked Auriol bitterly.","You shall buy it from me, if you please.'' At what price?'' asked Auriol, bitterly.","You shall buy it from me, if you please.” “At what price?” asked Auriol bitterly.",0.07407407407407407,0.0,100.0
328,Out with it at once.,Out with it at once.,Out with it at once.,Out with it at once.,0.0,0.0,
329,"Is it, then, too latet'' cried Anriol, despairingly.","“Is it, then, too late?” cried Auriol despairingly.","Is it, then, too lates'' cried Anriol, despairingly.","Is it, then, too late?” cried Auriol despairingly.",0.11764705882352941,0.0196078431372549,83.33333333333334
330,"d shoot the ruffian who treated a dog of mine so, if I canglt hin1' cried Mr.","“I’d shoot the ruffian who treated a dog of mine so, if I caught him!” cried Mr.","d shoot the ruffian who treated a dog of mine so, if I gangly hin1' cried Mr.","“I’ll shoot the ruffian who treated a dog of mine so, if I can get at him,” cried Mr.",0.125,0.1125,9.999999999999998
331,"Ill go and see wot's tho matter wi' Ginger,'' said tho Sanman, slinking after him.","“I’ll go and see wot’s the matter wi’ Ginger,” said the Sandman, slinking after him.","Ill go and see wot's tho matter wi' Ginger,'' said tho Sanman, slinking after him.","I’ll go and see wot’s the matter wi’ Ginger,” said the Sandman, slinking after him.",0.10714285714285714,0.011904761904761904,88.88888888888889
332,"`I only saw him for a few minutes the other night, after I had been thrown into the Serpentine by the tall man in the black cloak.'' What's that yo say 7'' eried Thorneycroft, quickly.","“I only saw him for a few minutes the other night, after I had been thrown into the Serpentine by the tall man in the black cloak.” “What’s that you say?” cried Thorneycroft quickly.","`I only saw him for a few minutes the other night, after I had been thrown into the Serpentine by the tall man in the black cloak.'' What's that yo say 7'' eried Thorneycroft, quickly.","“I only saw him for a few minutes the other night, after I had been thrown into the Serpentine by the tall man in the black cloak.” “What’s that you say?” cried Thorneycroft quickly.",0.06593406593406594,0.0,100.0
333,"And as they quittel him, he added, in a tone and with a gestre of the deepest despsir, '`All precutions are useless.","And as they quitted him, he added, in a tone and with a gesture of the deepest despair, “All precautions are useless.","And as they quitter him, he added, in a tone and with a gesture of the deepest despair, '`All executions are useless.","And as they quitted him, he added, in a tone and with a gesture of the deepest despair, ‘All executions are useless.",0.05128205128205128,0.03418803418803419,33.33333333333333
334,"4 It were a fruitless boon to gie you this honse withont the means of living in it,'' said Rongemont, carefully closing the door.","“It were a fruitless boon to give you this house without the means of living in it,” said Rougemont, carefully closing the door.","4 It were a fruitless boon to gie you this house withont the means of living in it,'' said Rongemont, carefully closing the door.","“It were a fruitless boon to gie you this house without the means of living in it,” said Rougemont, carefully closing the door.",0.0546875,0.0078125,85.71428571428571
335,"Yes-yes,'' cried Auriol, who fancied he saw s means ef escape.","“Yes—yes,” cried Auriol, who fancied he saw a means of escape.","Yes-yes,'' cried Auriol, who fancied he saw s means of escape.","Yes—yes,” cried Auriol, who fancied he saw a means of escape.",0.08064516129032258,0.016129032258064516,80.0
336,I have told you thast I mean to make you rich.,“I have told you that I mean to make you rich.,I have told you that I mean to make you rich.,I have told you that I mean to make you rich.,0.021739130434782608,0.021739130434782608,0.0
337,Nor was the building itself deoid of a certain influence npon his mind.,Nor was the building itself devoid of a certain influence upon his mind.,Nor was the building itself devoid of a certain influence npon his mind.,Nor was the building itself devoid of a certain influence upon his mind.,0.013888888888888888,0.0,100.0
338,"Take my advice, Mr.","Take my advice, Mr.","Take my advice, Mr.","Take my advice, Mr.",0.0,0.0,
339,":Yon statue, which, as you know, was cast by Habert le Sueur, in 1633, was ordered by prliament to be sold and brokcen to pieces.","“Yon statue, which, as you know, was cast by Hubert le Sueur, in 1633, was ordered by Parliament to be sold and broken to pieces.",":Yon statue, which, as you know, was cast by Habert le Sueur, in 1633, was ordered by parliament to be sold and broken to pieces.","“You statue, which, as you know, was cast by Habert le Sueur, in 1633, was ordered by parliament to be sold and broken to pieces.",0.023255813953488372,0.023255813953488372,0.0
340,"Oh, that I conld shake off the conviction that this wera not so-that my soul, though leavily laden, might still be savedl","“Oh, that I could shake off the conviction that this were not so—that my soul, though heavily laden, might still be saved!","Oh, that I conld shake off the conviction that this were not so-that my soul, though heavily laden, might still be saved","Oh, that I could shake off the conviction that this were not so—that my soul, though heavily laden, might still be saved!",0.03278688524590164,0.00819672131147541,75.0
341,"Wa have been expecting you these four days, and were now walking about to try and find you. MIy daughter has been terribly uneasy.","We have been expecting you these four days, and were now walking about to try and find you. My daughter has been terribly uneasy.","Wa have been expecting you these four days, and were now walking about to try and find you. MIy daughter has been terribly uneasy.","We have been expecting you these four days, and were now walking about to try and find you. My daughter has been terribly uneasy.",0.015503875968992248,0.0,100.0
342,Talbot.,Talbot.,Talbot.,Talbot.,0.0,0.0,
343,"If joys and sorrows which we have never endured are stamped upon the brain-if visions of scenes, and faces and events which we have never witnessed, never known, hannt us, as if they had once been familiar7","If joys and sorrows which we have never endured are stamped upon the brain—if visions of scenes, and faces and events which we have never witnessed, never known, haunt us, as if they had once been familiar?","If joys and sorrows which we have never endured are stamped upon the brain-if visions of scenes, and faces and events which we have never witnessed, never known, haunt us, as if they had once been familiar7","If joys and sorrows which we have never endured are stamped upon the brain—if visions of scenes, and faces and events which we have never witnessed, never known, haunt us, as if they had once been familiar?",0.009708737864077669,0.0,100.0
