id,Ground Truth,OCR Text,CER
1386,"After a while, the coach stopped, the door was opened, and Mr.","After a while, the coaceh stopped, the door was openel, and Mr.",0.031746031746031744
1387,Thorneycroft was helped out.,Thorneyeroft was helped out.,0.03571428571428571
1388,"The iron-merchant expected his bandage would now be removed, but he was mistaken, for Reeks, taking his arm, drew him along at a quick pace.","The iron-merchant expected his bandage would now be removed, but he was mistaken, for Reeks, taking his arm, drew him along at a quick pace.",0.0
1389,"As they advanced, the iron-merchant’s conductor whispered him to be cautious, and, at the same time, made him keep close to a wall.","As they adanced, the iron-merchant's conductor whispered him to be csutious, and, at the samc time, made him keep close to a wall.",0.030534351145038167
1390,"A door was presently opened, and as soon as the party had passed through, it closed.","A door was presently opened, and as soon as tho party had passed through it, closed.",0.03529411764705882
1391,"The bandage was then removed from Thorneycroft’s eyes, and he found himself in a large and apparently neglected garden.","The bandage was then reroed from Thormneyerof's eyes, and he fonnd himself in a large and apparently neglected garden.",0.058333333333333334
1392,"Though the sky was cloudy, there was light enough to enable him to distinguish that they were near an old dilapidated mansion.","Thongh the sky was cloudy, there was light enough to enable him to distinguish that they were near an old dilapidated mansion.",0.007936507936507936
1393,"“We are now arrived,” said Reeks to the iron-merchant, “and you will have need of all your resolution.” “I will deliver her, or perish in the attempt,” said Thorneycroft, taking out his pistols.","We are now arrived,'' said Reeks, to the iron-merchant, `tand yon will have need of all your resolution.'' I ill delirer her, or perish in the attempt,'' said Thorneeroft, taking out his pistols.",0.08040201005025126
1394,The others drew their cutlasses.,The others drew their cutlasses.,0.0
1395,"“Now then, follow me,” said Reeks, “and act as I direct.” With this he struck into an alley formed by thick hedges of privet, which brought them to the back part of the house.","Now then, follow me,'' said Reeks, ``and aet as I direct.' With this he struek into an alley formed by thick hedges of priet, which bronght them to the back part of tho house.",0.062146892655367235
1396,"Passing through a door, he entered the yard, and creeping cautiously along the wall, reached a low window, which he contrived to open without noise.","Passing throngh a door, ho entered the yard, and creeping cautionsly along the wall, reached a low window, which he contrived to open without noise.",0.02027027027027027
1397,"He then passed through it, and was followed by the others.","He then passed through it, and was followed by the others.",0.0
1398,Chapter 12 The Chamber of Mystery WE shall now return to the night of Ebba’s seizure by the mysterious stranger., xIL. WE shall now retarn to the night of Ebba's seizare by the mysterions stranger.,0.32142857142857145
1399,"Though almost deprived of consciousness by terror, the poor girl could distinguish, from the movements of her captor, that she was borne down a flight of steps, or some steep descent, and then for a considerable distance along level ground.","Thongh almost deprived of consciousness by terror, the poor girl could distinguish, from the moements of her captor, that she was bomne down a flight of steps, or some steep descent, and then for a considerablo distanee along leel ground.",0.025
1400,"She was next placed in a carriage, which was driven with great swiftness, and though it was impossible to conjecture in what direction she was conveyed, it seemed to her terrified imagination as if she were hurried down a precipice, and she expected every moment to be dashed in pieces.","Showas next placel in a carriage, which was drien with great swiftness, and thongh it was impossible to conjectnre in what direction she was coneed, it seemed to her terrified imagination as if she were hurried down s precipice, and she exrpected eery moment to bo dashed in pieces.",0.041811846689895474
1401,"At length the vehicle stopped, and she was lifted out of it, and carried along a winding passage; after which, the creaking of hinges announced that a door was opened.","At length, the vehiclae stopped, and she was lifted out of it, and carried along a winding passage; after which, the creaking of hinges announced that a door was opened.",0.011834319526627219
1402,"Having passed through it, she was deposited on a bench, when, fright overmastering her, her senses completely forsook her.","Haing passed through it, ahe was deposited on a bench, when, fright oermastering her, her senses completely forsook her.",0.02459016393442623
1403,"On recovering, she found herself seated on a fauteuil covered with black velvet, in the midst of a gloomy chamber of vast extent, while beside her, and supporting her from falling, stood the mysterious and terrible stranger.","On recovrering, she found herself seated on a fauteuil covered with black velet, in tho midst of a gloomy chamber of vast extent, while beside her, and supporting her from fualling, stood the mysterious and terriblo stranger.",0.022123893805309734
1404,"He held a large goblet filled with some potent liquid to her lips, and compelled her to swallow a portion of it.","HIo hell a large goblet filled with some potent liquid to her lips, and compelled her to swallow a portion of it.",0.02654867256637168
1405,"The powerful stimulant revived her, but, at the same time, produced a strange excitement, against which she struggled with all her power.","Tho powerful stimulant revived her, but, at the same time, produced a strange excitement, against which she straggled with all her power.",0.014598540145985401
1406,"Her persecutor again held the goblet towards her, while a sardonic smile played upon his features.","Her persecutor again held the goblet towards her, while a sardonic smile played upon his features.",0.0
1407,"“Drink!” he cried; “it will restore you, and you have much to go through.” Ebba mechanically took the cup, and raised it to her lips, but noticing the stranger’s glance of exultation, dashed it to the ground.","Drink :'' he ecried; ``it will restore you, and you have much to go through.'' Ebba mechanically took the cup, and raised it to her lips, but noticing the stranger's glance of exultation, dashed it to the ground.",0.051643192488262914
1408,"“You have acted foolishly,” he said sternly; “the potion would have done you good.” Withdrawing her eyes from his gaze, which she felt exercised an irresistible influence over her, Ebba gazed fearfully round the chamber.","e Yon hase acted foolishly,'' ho sail, sternly; ``the potion would havo dono you good.'' Withdrawsing her eyes from his gaze, which she felt exercised an irresistible influence ovcr her, Ebbas gazed fearfully round the chamber.",0.07929515418502203
1409,"It was vast and gloomy, and seemed like the interior of a sepulchre—the walls and ceiling being formed of black marble, while the floor was paved with the same material.","It was vast and gloomy, and seemed like the interior of a sepulchre-the walls and ceiling being formed of black marble, while the loor was paved with the samo material.",0.01775147928994083
1410,"Not far from where she sat, on an estrade, approached by a couple of steps, stood a table covered with black velvet, on which was placed an immense lamp, fashioned like an imp supporting a caldron on his outstretched wings.","Not far from where she sat, on an estrade, approached by n couple of steps, stood a table oovered with blaek velvet, on which was placed an immense lamp, fashioued like an imp supporting a caldron on his outstretched wings.",0.017937219730941704
1411,"In this lamp were several burners, which cast a lurid light throughout the chamber.","In this lamp weroe seeral bnrners, which cast a lurid light tlroughout the chamber.",0.047619047619047616
1412,Over it hung a cap equally fantastically fashioned.,Oer it hung a cap equally fantastically fashioned.,0.0196078431372549
1413,"A dagger, with a richly wrought hilt, was stuck into the table; and beside it lay a strangely shaped mask, an open book, an antique inkstand, and a piece of parchment, on which some characters were inscribed.","A udagger, with a riclly-wrought hilt, was stuck into the table; and beside it lay a strangely shaped mask, an open book, an antique inkstand, and a piece of parchment, on which some characeters ere inscribed.",0.023809523809523808
1414,Opposite these stood a curiously carved ebony chair.,Opposite tlese stood a curiously-carvred ebony chair.,0.05660377358490566
1415,"At the lower end of the room, which was slightly elevated above the rest, hung a large black curtain; and on the step, in the front of it, were placed two vases of jet.","At the lower end of thoe room, which was slightly elevated above tho rest, hung a large black curtain; and on th step, in the front of it, were placed two vases of jet.",0.01775147928994083
1416,“What is behind that curtain?” shudderingly demanded Ebba of her companion.,WWhat is behind that curtain?'' shudleringly demanded Ebba of her companion.,0.05263157894736842
1417,"“You will see anon,” he replied.","You will see anon,'' he repliod.",0.12121212121212122
